oaID,OA21CD,GlobalID,lsoaID,lsoa21cd,lsoa21nm,msoaID,msoa21cd,msoa21nm,ladcd,ladnm,households,population,CHR,EYA,EE,EDU,FIN,FR,PHC,POS,RSPF,SER,SCL,totEmp_poiWeight,wpPop,wpPop_scaled2LsoaJob,primaryEdu,secondaryEdu,higherEdu,urbanType,popCentroid_x,popCentroid_y,LSOA11CD,imd10
98,E00025261,3d5c8943-0cdd-4f0f-b7e9-04ccb964bf65,230,E01004997,Bury 014A,22,E02001032,Bury 014,E08000002,Bury,124,292,0,0,0,87.79691397,0,0,55.99889814,0,0,0,0,143.7958121,213,213,840,0,0,1,378173.977,407695.027,E01004997,5
99,E00026554,78f3b4e8-91ae-4a43-a786-23818b709b9f,1686,E01034126,Manchester 025H,84,E02001069,Manchester 025,E08000003,Manchester,201,454,0,0,0.114206936,0,0,0,0,0,0,0,0,0.114206936,7,11,0,0,0,1,384303.989,394938.343,E01005241,3
100,E00027353,93df3fe7-2f7c-4dab-b76f-d62c2c591b4a,605,E01005402,Oldham 009D,91,E02001106,Oldham 009,E08000004,Oldham,136,375,0,0,0,0,0,0,0,1,0,0,0,0,13,13,0,0,0,1,392292.792,406501.452,E01005402,5
101,E00028729,0d68188f-5511-497d-8762-66767f7a6943,854,E01005670,Salford 005A,92,E02001161,Salford 005,E08000006,Salford,114,242,0,0,0,0,0,0,0,2.011004101,0,0,0,0,43,68,0,0,0,1,378422.203,402530.356,E01005670,2
102,E00181697,7be35995-5041-4ac2-8c42-55ce5d8ed667,1644,E01033979,Salford 008F,11,E02001164,Salford 008,E08000006,Salford,106,261,0,0,0,0,0,0,0,0,0,5.704350478,0,5.704350478,566,566,0,0,0,1,380373.407,401455.328,E01005675,3
103,E00025389,03e86833-380f-4a60-8b46-c5f5d3485edf,247,E01005014,Bury 001A,93,E02001019,Bury 001,E08000002,Bury,186,392,0,0,0.241931525,0,0.159639007,0.900639449,0,5.252650558,9.205906174,1.585972958,0,12.09408911,70,144,0,0,0,1,379108.96,417363.371,E01005014,7
104,E00029528,68bfc104-3b9f-48d2-8868-381f3b6199f1,1006,E01005828,Stockport 024D,94,E02001210,Stockport 024,E08000007,Stockport,118,310,0,0,0,0,0,0,0,1.319369561,0,0,3.394385222,3.394385222,6,40,0,0,0,1,391950.389,388188.646,E01005828,1
105,E00030205,8cf4d6ac-f344-45a0-8ae5-7225e2b1331c,1146,E01005969,Tameside 014D,95,E02001242,Tameside 014,E08000008,Tameside,110,277,0,0,0.113783854,0,0.159639007,1.082697594,0,0,0.227814258,0,0,1.583934713,14,28,0,0,0,1,391173.291,397944.363,E01005969,6
106,E00032038,629a1e22-16c8-4e0b-bc55-7d9ab9463a40,1496,E01006320,Wigan 003F,96,E02001289,Wigan 003,E08000010,Wigan,109,254,2.825494293,0,0,0,0.159639007,3.024797371,0,0,0.366319801,0,0,6.376250472,36,72,0,0,0,1,353237.054,409650.135,E01006320,9
107,E00029438,111b67f5-03ef-4edf-a34e-75c750b3d082,987,E01005809,Stockport 037B,54,E02001223,Stockport 037,E08000007,Stockport,123,293,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,1,390033.873,385159.377,E01005809,9
108,E00176053,a45280be-20b4-48cb-963f-130143b69621,1614,E01033664,Manchester 054D,97,E02006902,Manchester 054,E08000003,Manchester,89,146,0,0,8.658587902,0,0,0,0,0,1.096037345,0,0,9.754625247,37,117,0,0,0,1,384386.081,398730.057,E01033664,4
109,E00027183,2c8fa650-9258-4bc8-af3f-2e9cd116109d,571,E01005366,Oldham 033B,98,E02001130,Oldham 033,E08000004,Oldham,122,299,0,0,0,0,0,0,0,0.87835981,0,0,0.397623287,0.397623287,0,0,0,0,0,1,389912.99,401065.177,E01005366,2
110,E00025658,d3512b75-300a-4a83-bf72-20f67470aec6,300,E01005069,Manchester 047A,99,E02001091,Manchester 047,E08000003,Manchester,138,331,0,0,0,0,0,0,0,0,0,0,0,0,98,179,0,0,0,1,380027.027,389022.485,E01005069,6
111,E00031594,71f8363e-799f-41c4-a004-60b10651d8f0,1410,E01006234,Wigan 004C,100,E02001290,Wigan 004,E08000010,Wigan,135,301,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,361581.975,408159.368,E01006234,6
112,E00029443,fcaf5219-5dc8-4d08-81e2-2d067aa3412e,992,E01005814,Stockport 033C,101,E02001219,Stockport 033,E08000007,Stockport,152,387,0,0,0,0,0,0,0,0.955525888,0,0,0,0,60,82,0,0,0,1,391290.58,386648.802,E01005814,10
113,E00032024,51b9f8ce-6768-4b8c-8512-842e2da7e6e0,1488,E01006312,Wigan 003B,96,E02001289,Wigan 003,E08000010,Wigan,130,237,0,0,0,23.75628474,0,0,0,4.781030094,0.590786974,0,1.027425101,25.37449681,19,44,210,0,0,1,354585.644,408681.707,E01006312,9
114,E00032086,888b95c3-13c7-4d89-8530-b116b954393e,1506,E01006330,Wigan 031C,102,E02001317,Wigan 031,E08000010,Wigan,126,310,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,366302.821,400585.125,E01006330,8
115,E00027730,59ce91e5-ab57-46d5-8c43-6aa0c07d2f2f,675,E01005480,Rochdale 017E,103,E02001148,Rochdale 017,E08000005,Rochdale,113,260,0,0,0,0,0,0,0,0.726312567,0,0,6.846647788,6.846647788,10,16,0,0,0,1,388408.141,411447.137,E01005480,3
116,E00030150,91ed475b-ea16-40cc-911d-47020edbb86b,1126,E01005948,Tameside 013A,104,E02001241,Tameside 013,E08000008,Tameside,206,265,5.211440561,0,12.39149841,0,4.241233786,49.75569738,0,2.831915262,11.28390036,38.92183011,6.533536615,128.3391372,789,1480,0,0,0,1,393620.346,399235.673,E01005948,1
117,E00030967,f8695fd3-0456-444d-b458-9a6e1eb58251,1289,E01006112,Trafford 001D,23,E02001259,Trafford 001,E08000009,Trafford,134,414,0,0,0,0,0,0,5.750486371,0,0,0,0,5.750486371,40,40,0,0,0,1,382666.376,395758.356,E01006112,2
118,E00031862,43f296eb-f169-4326-b9c4-e12ac0bdf72a,1465,E01006289,Wigan 017E,105,E02001303,Wigan 017,E08000010,Wigan,139,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,367939.125,404115.747,E01006289,1
119,E00027327,0e19feed-9fab-4599-88c9-78780fca3fbf,604,E01005401,Oldham 008D,26,E02001105,Oldham 008,E08000004,Oldham,131,367,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,1,391361.712,406924.938,E01005401,7
120,E00029052,2e925471-c295-4bbb-87c9-e516a3626a3d,914,E01005735,Salford 013D,27,E02001169,Salford 013,E08000006,Salford,110,249,0,0,0,0,0,0,0,0,0,1.213000504,0,1.213000504,2,10,0,0,0,1,372694.7,401181.818,E01005735,8
121,E00172362,a4a362c4-79b8-4753-9acc-943c95141752,761,E01005566,Rochdale 012D,106,E02001143,Rochdale 012,E08000005,Rochdale,111,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,391252.968,413401.712,E01005566,2
122,E00031920,b8d91210-bf62-4c0a-a40b-486c004978fc,1473,E01006297,Wigan 034D,43,E02001320,Wigan 034,E08000010,Wigan,206,374,0,0,23.60940411,0,0,6.410314121,0,8.50281122,5.999822634,42.64878412,10.77841356,89.44673854,973,2942,0,0,0,1,366867.285,399465.126,E01006297,2
123,E00181489,aa9fb448-e40a-407e-856e-a41d9a862d35,51,E01004816,Bolton 029A,107,E02001012,Bolton 029,E08000001,Bolton,91,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372122.72,406993.394,E01004816,3
124,E00027229,c2400046-205f-4167-a143-8a7ede58e297,581,E01005376,Oldham 031D,108,E02001128,Oldham 031,E08000004,Oldham,118,272,0,0,0.258628813,0,0,0.926522414,9.316384177,0,0,0,0,10.5015354,27,97,0,0,0,1,390886.12,402644.756,E01005376,1
125,E00165779,de9ac945-ce74-42ab-8e29-cab534dcbc54,1588,E01032556,Oldham 026E,109,E02001123,Oldham 026,E08000004,Oldham,159,343,0,0,0,0,0,0,0,0,0,0,0.247361726,0.247361726,62,82,0,0,0,1,395008.089,404285.832,E01032556,5
126,E00025858,a7aebf0e-eda6-4f35-b2cc-d3bf98e328c2,335,E01005107,Manchester 015E,110,E02001059,Manchester 015,E08000003,Manchester,116,369,0,0,1.476918794,0,0,0,0,1.093642,0,0,1.676874707,3.153793501,246,398,0,0,0,1,388011.322,398068.23,E01005107,1
127,E00025169,445c2066-9e47-479c-b965-b0dd3c68070e,208,E01004975,Bury 023C,111,E02001041,Bury 023,E08000002,Bury,133,241,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,382209.562,404057.151,E01004975,5
128,E00028688,27d85dba-ac85-48fe-88e6-f261ba637497,1596,E01032914,Salford 035A,68,E02006961,Salford 035,E08000006,Salford,122,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380763,398213,E01032914,4
129,E00029388,0f0b0d68-1c32-4c9a-bc45-2657c9282d9e,975,E01005797,Stockport 023C,112,E02001209,Stockport 023,E08000007,Stockport,140,319,0,0,0.736664539,0,0,0,6.167930744,3.249894024,7.259086354,2.424426066,0,16.5881077,194,543,0,0,0,1,389913.724,388710.743,E01005797,3
130,E00027757,ed1fea4e-bcc2-4393-8ad0-d8155643336b,680,E01005485,Rochdale 015D,113,E02001146,Rochdale 015,E08000005,Rochdale,144,506,0,0,0,0,0,0,6.521468924,0,0,0,1.179264649,7.700733573,124,142,0,0,0,1,389544.945,412811.371,E01005485,1
131,E00030279,0f6519dc-9aa1-4273-a97c-d92a178a4780,1160,E01005983,Tameside 029E,114,E02001257,Tameside 029,E08000008,Tameside,116,216,0,0,4.946425393,0,0.297111962,4.06230945,9.716901628,0,0.950784504,0,0,19.97353294,73,124,0,0,0,1,393561.548,393846.299,E01005983,7
132,E00031644,7f35aeee-4a9d-41f3-8ba0-5a4ac33fa1b1,1417,E01006241,Wigan 017C,105,E02001303,Wigan 017,E08000010,Wigan,120,305,0,0,0,0,0.159639007,0,0,0,0,0,0,0.159639007,7,15,0,0,0,1,367138.007,403992.876,E01006241,1
133,E00026871,9351bb14-841b-49a0-900f-b6b333aa158f,514,E01005309,Manchester 036B,115,E02001080,Manchester 036,E08000003,Manchester,211,382,0,0,0,0,0,0,0,0,0,0,1.531244644,1.531244644,0,0,0,0,0,1,385384.054,393295.919,E01005309,3
134,E00028210,f4c0ee68-1e5e-4ace-a777-6b43ad550521,770,E01005575,Rochdale 011B,116,E02001142,Rochdale 011,E08000005,Rochdale,134,350,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,386393.982,412771.428,E01005575,8
135,E00180881,f3c86a2e-252a-4217-90c6-21d19f2ed5fe,1605,E01033651,Manchester 054B,97,E02006902,Manchester 054,E08000003,Manchester,107,181,0,0,0.558058463,0,0,1.617027282,0,0,0.220163779,0,0,2.395249524,102,277,0,0,0,1,385062.866,398851.688,E01033651,5
136,E00025733,173ba2a6-5e08-403d-b316-e9939e3b1864,315,E01005085,Manchester 049A,117,E02001093,Manchester 049,E08000003,Manchester,189,510,0,0,0,34.56127349,0,0,0,0,0,0,3.130827403,37.69210089,98,98,532,0,0,1,382383.876,388715.769,E01005085,1
137,E00029501,6a5f6a22-ac25-4399-aeac-6055f113c4b2,1010,E01005832,Stockport 021A,60,E02001207,Stockport 021,E08000007,Stockport,142,308,0,8.34504199,0,0,0,0,0,0,0,0,0,8.34504199,35,35,0,0,0,1,391675.343,389190.234,E01005832,5
138,E00168464,fc6f09ff-5051-4e68-bcd0-e239b8678ad0,1393,E01006217,Wigan 024C,118,E02001310,Wigan 024,E08000010,Wigan,81,180,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,0,0,1,359401.122,403910.332,E01006217,3
139,E00025662,a486b35e-33e6-4650-b40d-48fb0fae3d6c,302,E01005071,Manchester 048A,119,E02001092,Manchester 048,E08000003,Manchester,110,297,1.648990433,0,0,0,0.159639007,1.252033604,0,0,0.14748423,0,0,3.208147274,16,16,0,0,0,1,380869.433,388743.074,E01005071,2
140,E00026168,13c8a7d1-8b0e-46ec-91b0-6e3e171d109a,386,E01005170,Manchester 045D,120,E02001089,Manchester 045,E08000003,Manchester,126,356,0,0,0,36.60424924,0,0,0,0,10.21230436,0,0,46.8165536,52,56,655,0,0,1,384843.848,389717.248,E01005170,7
141,E00026630,188cc3e4-a7a0-447f-afc0-0d7be1a35880,465,E01005257,Manchester 011B,46,E02001055,Manchester 011,E08000003,Manchester,131,363,0,0,31.9095752,0,0,0,0,7.997643766,0,51.99417658,0.853178443,84.75693022,173,352,0,0,0,1,387598.659,399752.077,E01005257,1
142,E00177695,db776a1e-ec0e-42f2-8272-f25fa17367e0,1043,E01005865,Stockport 008B,121,E02001194,Stockport 008,E08000007,Stockport,155,428,0,0,0,0,0,0,0,3.029108382,7.025648905,70.47254632,0,77.49819523,58,110,0,0,0,1,387808.802,392612.528,E01005865,8
143,E00030366,949d8c80-8d50-43f7-81ef-28792c2beca4,1171,E01005994,Tameside 011A,122,E02001239,Tameside 011,E08000008,Tameside,140,366,0,0,0,0,0,0,0,17.79855275,7.025648905,0,0,7.025648905,7,9,0,0,0,1,390610.997,398954.954,E01005994,4
144,E00030639,e4d4e617-1286-4c1c-a3ed-e3b8617e543d,1228,E01006051,Tameside 023D,123,E02001251,Tameside 023,E08000008,Tameside,131,317,0,0,0,0,0,0,0,2.963175462,0,0,0,0,0,0,0,0,0,1,398890.574,394339.102,E01006051,5
145,E00165785,64e5144b-0297-450d-97c2-47b3518ed37b,592,E01005389,Oldham 018C,124,E02001115,Oldham 018,E08000004,Oldham,95,241,0,7.798336931,0,0,0,0,0,1.76190359,7.025648905,0,0.718623298,15.54260913,16,20,0,0,0,1,395574.367,403974.15,E01005389,1
146,E00029880,f513e229-6f1d-46e8-acab-b96677000624,1083,E01005905,Stockport 012E,125,E02001198,Stockport 012,E08000007,Stockport,129,330,0,0,2.390542677,0,0,0,60.52159093,3.6594193,0,0,0,62.9121336,59,139,0,0,0,1,392952.663,391207.174,E01005905,1
147,E00026049,0bc9aec6-8930-453e-ae38-859208ae3b71,362,E01005143,Manchester 056A,126,E02006913,Manchester 056,E08000003,Manchester,153,588,0,0,0,0,0,0,0,0.904988938,0,0,4.820194877,4.820194877,17,23,0,0,0,1,384303.307,400924.947,E01005143,1
148,E00030614,b70391af-0d08-4d70-b439-74c4bc619f1d,1221,E01006044,Tameside 030C,127,E02001258,Tameside 030,E08000008,Tameside,127,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394840.691,393542.617,E01006044,4
149,E00030258,9a64b327-b31b-4af2-8fd5-cf4b293ffd89,1154,E01005977,Tameside 026C,128,E02001254,Tameside 026,E08000008,Tameside,148,307,0,0,0,0,0,0,15.89417167,0.971329174,0,0,0,15.89417167,11,39,0,0,0,1,392857.24,394863.628,E01005977,5
150,E00031360,a304da65-4315-4ae9-b3c8-9ef0e8c62cf8,1365,E01006189,Trafford 003D,129,E02001261,Trafford 003,E08000009,Trafford,127,347,0,0,0,0,0.159639007,1.630188112,0,0,0,0,0,1.789827119,16,16,0,0,0,1,379471.046,395223.277,E01006189,4
151,E00027934,b153597f-cfd9-4875-a6e3-1a9a6269a730,717,E01005522,Rochdale 001C,130,E02001132,Rochdale 001,E08000005,Rochdale,119,244,0,0,0,0,0,0,0,0,0,0.159765424,0,0.159765424,13,22,0,0,0,1,393446.503,416650.579,E01005522,3
152,E00181502,91b663f9-4173-4766-a5cf-73215164057b,111,E01004877,Bolton 025D,131,E02001008,Bolton 025,E08000001,Bolton,125,488,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,370985.916,407158.592,E01004877,1
153,E00026528,5a4c9247-c8fd-4616-a45b-9e03cfaa4d65,446,E01005235,Manchester 020D,132,E02001064,Manchester 020,E08000003,Manchester,128,353,0,0,0,0,0,0,0,3.818603443,0,0,0,0,12,44,0,0,0,1,387934.542,395922.746,E01005235,1
154,E00024503,c5c99be8-5d29-4611-b296-eab86d7c13e7,70,E01004836,Bolton 020B,133,E02001003,Bolton 020,E08000001,Bolton,148,414,0,69.45137119,0,30.52387534,0,6.146107493,32.89467236,0,0,0,0,139.0160264,93,94,330,0,0,1,368871.837,407648.959,E01004836,7
155,E00180824,f6d9a9a4-8fdd-41db-a317-a7fed2b43804,1614,E01033664,Manchester 054D,97,E02006902,Manchester 054,E08000003,Manchester,122,230,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,1,384438.746,399053.92,E01033664,4
156,E00024791,321ca0cf-b383-443b-b610-c2bb12325f83,129,E01004895,Bolton 031B,134,E02001014,Bolton 031,E08000001,Bolton,110,269,4.791251527,0,0,0,0,0,8.027991439,0,0,0,0,12.81924297,43,43,0,0,0,1,365974.341,405298.038,E01004895,2
157,E00025263,da8fd259-6287-4a14-b1d2-ffa58946ec01,227,E01004994,Bury 015D,135,E02001033,Bury 015,E08000002,Bury,136,299,0,0,0,0,0.159639007,1.830232724,0,0,0.59503724,1.672318816,0,4.257227787,48,48,0,0,0,1,379211.446,407698.112,E01004994,2
158,E00031025,569f1d48-151e-494d-a453-94f5698a86be,1304,E01006127,Trafford 007C,136,E02001265,Trafford 007,E08000009,Trafford,118,249,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,373579.971,394528.939,E01006127,7
159,E00030192,2a7eee7a-9b48-46ac-a2a6-4c75d1e13f90,1136,E01005959,Tameside 005E,137,E02001233,Tameside 005,E08000008,Tameside,130,306,0,0,0,0,0.223471655,0.772102012,0,0,0.093505852,0.13339744,0,1.222476959,19,23,0,0,0,1,392843.02,399956.024,E01005959,1
160,E00032174,3d46c110-78c6-4b72-b2a2-a78b69d56ac0,1521,E01006345,Wigan 039D,138,E02001325,Wigan 039,E08000010,Wigan,130,308,0,0,0.987494827,0,0.159639007,1.677440767,0,0,0.18998689,0,0.307272896,3.321834387,34,59,0,0,0,1,361749.17,397532.942,E01006345,8
161,E00031849,042cc32d-6641-4762-a4d8-1e39b68ac1a9,1456,E01006280,Wigan 019C,139,E02001305,Wigan 019,E08000010,Wigan,120,243,0,0,0,0,0,0,18.11954755,0,0,0,0,18.11954755,21,43,0,0,0,1,363116.073,403336.103,E01006280,3
162,E00028675,a73399fa-22dd-4776-a2ba-b4c68acab6c1,846,E01005659,Salford 001A,140,E02001157,Salford 001,E08000006,Salford,110,276,0,0,0,0,0.159639007,1.096150887,0,19.52191741,0,0,0.617501065,1.873290958,45,45,0,0,0,1,371768.901,404046.363,E01005659,2
163,E00027566,3eee5db3-5fec-4dc9-b2b5-59fef6a0eb81,640,E01005443,Oldham 003B,141,E02001100,Oldham 003,E08000004,Oldham,103,251,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,394809.782,409474.17,E01005443,8
164,E00025737,ab8d37ef-8016-417e-a7a4-da14d972609a,316,E01005086,Manchester 049B,117,E02001093,Manchester 049,E08000003,Manchester,126,353,0,37.27792009,0,0,0,0,0,0,0,0,0,37.27792009,16,59,0,0,0,1,382940.646,388297.983,E01005086,1
165,E00024699,eb7126ce-c5a1-45ca-847f-8e9f5ce8af51,110,E01004876,Bolton 033E,40,E02001016,Bolton 033,E08000001,Bolton,174,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,371598.965,405387.302,E01004876,1
166,E00024977,99fb4bf6-9b77-4a88-aec6-3a06324eb1a7,166,E01004933,Bolton 035A,142,E02001018,Bolton 035,E08000001,Bolton,112,285,0,0,0,0,0,0,0,0,0,0.425614212,0,0.425614212,0,0,0,0,0,1,365481.336,404150.564,E01004933,7
167,E00024959,f06bab85-3e96-47d8-8ba4-5cea9c23d122,160,E01004927,Bolton 010C,143,E02000993,Bolton 010,E08000001,Bolton,120,203,0,0,0,0,0,0,18.11954755,0,0,0,0,18.11954755,0,0,0,0,0,1,372597.164,410235.652,E01004927,1
168,E00028033,de8f871d-12a1-47db-8041-2a0633ad3bab,731,E01005536,Rochdale 021E,144,E02001152,Rochdale 021,E08000005,Rochdale,120,300,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,387465.848,406944.464,E01005536,3
169,E00031038,8c7bd94b-e2d4-4c67-83b5-a3db79cd0a77,1300,E01006123,Trafford 005B,145,E02001263,Trafford 005,E08000009,Trafford,136,358,0,17.42091251,0,16.89905718,0,0,0,2.559657829,0,0,1.145471058,35.46544074,49,53,330,0,0,1,375729.647,395525.154,E01006123,8
170,E00029584,87246e56-d6d4-4a36-a4b8-ca8fb219f04b,1021,E01005843,Stockport 021E,60,E02001207,Stockport 021,E08000007,Stockport,120,312,0,0,0,0,0,0,0,1.627911797,0,0,0,0,3,5,0,0,0,1,392746.814,388602.872,E01005843,9
171,E00024538,5777960f-bd6b-4498-9b6b-62f0f7df02eb,86,E01004852,Bolton 025C,131,E02001008,Bolton 025,E08000001,Bolton,108,424,0,0,0,0,0.159639007,0.368503233,0,1.188886593,0.158747435,0,2.141723664,2.828613339,46,59,0,0,0,1,370979.558,407688.756,E01004852,2
172,E00031463,8e1db0cf-c68a-4bf1-a007-3c3848445fe4,1382,E01006206,Trafford 022B,146,E02001280,Trafford 022,E08000009,Trafford,137,370,1.496548972,0,1.1461826450000001,0,0.218321521,0.709807418,24.14332871,0,0.230151904,0,0,27.94434117,33,68,0,0,0,1,379384.431,388495.312,E01006206,5
173,E00028755,c87cea46-9193-4534-a7c4-71d1de597b97,863,E01005680,Salford 017B,147,E02001173,Salford 017,E08000006,Salford,166,353,0,0,0,0,0,0,40.58488864,1.801297189,0,1.669328627,0,42.25421727,312,507,0,0,0,1,380931.605,399532.587,E01005680,1
174,E00031160,0e3e4646-7a68-4fd4-ad8a-c1717f39d410,1326,E01006149,Trafford 012B,148,E02001270,Trafford 012,E08000009,Trafford,136,291,0,0,5.867852099,0,0,0.814216667,45.12389851,0,0.238227409,0.199153575,0,52.24334826,215,581,0,0,0,1,378521.758,392360.526,E01006149,7
175,E00024714,4802549c-cc51-46a3-a811-c14b9518c90b,120,E01004886,Bolton 014C,86,E02000997,Bolton 014,E08000001,Bolton,119,290,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,365048.587,410496.538,E01004886,2
176,E00025346,383b0052-b76c-4347-add2-5914f79e7447,240,E01005007,Bury 019D,71,E02001037,Bury 019,E08000002,Bury,115,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380681.716,407351.667,E01005007,6
177,E00027689,0c6af9b3-a27e-46f1-a509-5e193efca3c6,669,E01005474,Rochdale 011A,116,E02001142,Rochdale 011,E08000005,Rochdale,105,255,0,0,0,0,0.159639007,2.908543375,14.67597022,8.929281382,0.093505852,0,0,17.83765846,12,24,0,0,0,1,387871.905,411840.966,E01005474,3
178,E00168605,6c446487-5f2e-4af8-b616-f6ba950b26aa,1591,E01032559,Oldham 007F,149,E02001104,Oldham 007,E08000004,Oldham,96,207,0,0,0.101455676,0,0.18859646,2.54091753,99.14553223,2.723934956,1.967677931,1.181639457,3.276442216,108.4022615,228,228,0,0,0,1,395103.75,407453.186,E01032559,4
179,E00032193,c9f31ffd-4ff8-4225-90d4-08620c4b5fef,1531,E01006355,Wigan 014C,150,E02001300,Wigan 014,E08000010,Wigan,121,241,0,0,0,0,0,0,0,4.354724144,0,0,22.59474621,22.59474621,5,7,0,0,0,1,355718.006,404352.688,E01006355,5
180,E00028190,e14189b0-1f5a-42fc-9deb-d44b76e08086,763,E01005568,Rochdale 012E,106,E02001143,Rochdale 012,E08000005,Rochdale,97,343,0,0,0,0,0,0,27.52463827,0.914402774,0,0,0,27.52463827,51,51,0,0,0,1,390694.057,412634.19,E01005568,1
181,E00031684,cdd3e188-f50a-4b65-84c5-1eb3f6609a03,1425,E01006249,Wigan 031B,102,E02001317,Wigan 031,E08000010,Wigan,167,397,0,0,0,0,0,0,0,2.578852759,0,0,2.195322318,2.195322318,85,167,0,0,0,1,367477.236,399995.343,E01006249,1
182,E00031619,9066b9c4-d7b0-40f0-be30-6bab84b735b7,1407,E01006231,Wigan 004A,100,E02001290,Wigan 004,E08000010,Wigan,99,241,0,0,4.33066239,5.059508499,0,0,0,46.06499399,24.5512214,23.90824003,233.5223816,291.3720139,87,265,330,0,0,0,359805.632,409546.575,E01006231,7
183,E00030000,94c6e519-b9f4-483a-ab41-7203bb29892f,1109,E01005931,Stockport 041D,151,E02001227,Stockport 041,E08000007,Stockport,135,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,388424.665,384925.334,E01005931,10
184,E00027461,1811e991-74d0-43f7-b738-c9634e1ed409,623,E01005422,Oldham 011B,152,E02001108,Oldham 011,E08000004,Oldham,124,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393936.562,406401.682,E01005422,1
185,E00029170,c281f05d-4654-41d1-9c53-037007aa7cf1,932,E01005753,Stockport 004A,153,E02001190,Stockport 004,E08000007,Stockport,133,369,0,0,0,0,0,0,0,0,0,0,3.307197343,3.307197343,3,4,0,0,0,1,391313.504,392533.946,E01005753,1
186,E00024650,4fe5e1db-9a5d-47c8-b08c-8ea8f9715c2f,100,E01004866,Bolton 011E,82,E02000994,Bolton 011,E08000001,Bolton,135,387,0,0,0,0,0,0,0,3.404479566,0,0,0,0,2,20,0,0,0,1,370688.524,410290.522,E01004866,1
187,E00032151,72816cc7-29ec-4f1b-a142-49de210fd4c1,1516,E01006340,Wigan 039B,138,E02001325,Wigan 039,E08000010,Wigan,151,332,0,11.21736805,0,0,0,0,53.86080741,1.6389925890000001,5.929812398,0,14.24719877,85.25518663,59,241,0,0,0,1,361279.948,398127.299,E01006340,3
188,E00031367,d14267f0-0c98-4401-a5c6-4331bb4aba09,1363,E01006187,Trafford 003C,129,E02001261,Trafford 003,E08000009,Trafford,137,312,0,0,0,0,0,0,0,0,0,7.663379752,0,7.663379752,458,722,0,0,0,1,379947.933,395578.948,E01006187,4
189,E00030493,758b38c5-1a66-491b-9104-f3e38d1170aa,1194,E01006017,Tameside 016B,154,E02001244,Tameside 016,E08000008,Tameside,93,261,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,396558.31,397345.151,E01006017,9
190,E00175955,76374fc1-39b9-4728-940d-55f190854a68,1625,E01033676,Manchester 056D,126,E02006913,Manchester 056,E08000003,Manchester,108,369,0,0,16.53467558,0,0.159639007,0,0,8.321889737,0,59.23559159,0,75.92990618,322,473,0,0,0,1,384643.873,400460.399,E01033676,1
191,E00028630,7d6f6c75-b48a-4617-ba12-e69551bb9da0,845,E01005657,Salford 023C,155,E02001179,Salford 023,E08000006,Salford,197,502,0,0,0,0,0.159639007,2.900646877,0,0,0.098393658,0,0,3.158679542,12,15,0,0,0,1,380650.187,398992.158,E01005657,1
192,E00025460,630afdf0-b1db-4e93-af97-e7b0df55e8d6,266,E01005033,Bury 024B,63,E02001042,Bury 024,E08000002,Bury,101,404,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,0,1,381917.957,402591.587,E01005033,7
193,E00028585,0689a165-361e-44b9-861c-4e3b9d6a9c37,837,E01005648,Salford 011B,3,E02001167,Salford 011,E08000006,Salford,123,286,0,0,0,0,0,0,0,0.766319956,0,0,1.899463118,1.899463118,6,17,0,0,0,1,382254.124,401898.182,E01005648,5
194,E00031682,2439dd6e-15fc-4848-9e66-47fb8e78a293,1428,E01006252,Wigan 034C,43,E02001320,Wigan 034,E08000010,Wigan,124,298,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,1,367255.745,400144.223,E01006252,7
